seriesuid,coordX,coordY,coordZ,w,h,d,lesion,volume,min_axis,maj_axis,iom_artery,iom_vein
Tr0740.nii.gz,340.5,242.0,170.0,30.0,15.0,25.0,aneurysm,3601.0,14.179846771736132,34.390787775691265,0.9991668980838656,0.0002777006387114
Tr0740.nii.gz,171.5,242.5,184.5,10.0,22.0,12.0,aneurysm,1003.0,10.09286924265452,19.390731876962764,0.9880358923230308,0.0
Tr0741.nii.gz,194.5,197.5,137.0,16.0,16.0,11.0,aneurysm,1488.0,11.609589120176636,16.741592879103123,0.6706989247311828,0.0
Tr0742.nii.gz,300.5,193.0,145.0,12.0,9.0,7.0,aneurysm,280.0,7.337536236823655,11.990599995485006,0.9892857142857144,0.0
Tr0742.nii.gz,283.0,157.5,153.0,13.0,14.0,11.0,aneurysm,1001.0,11.241198521096036,14.994740739088744,0.967032967032967,0.0
Tr0743.nii.gz,272.0,215.0,176.0,15.0,23.0,13.0,aneurysm,1920.0,11.548991144101803,26.10764848897957,0.6979166666666666,0.0
Tr0744.nii.gz,346.0,223.5,104.5,11.0,8.0,6.0,aneurysm,316.0,6.216015835009152,11.50596666710587,1.0,0.0
Tr0745.nii.gz,270.5,247.5,238.5,10.0,10.0,8.0,aneurysm,545.0,8.524836155687806,11.57059142595256,0.8495412844036697,0.0
Tr0746.nii.gz,326.5,220.0,122.0,14.0,15.0,17.0,aneurysm,1538.0,12.617518419248391,18.135986381992133,0.953185955786736,0.0
Tr0747.nii.gz,245.5,228.0,128.5,10.0,7.0,8.0,aneurysm,344.0,7.87288330913856,10.609464537056116,0.8459302325581395,0.0
Tr0747.nii.gz,303.0,222.5,132.0,5.0,6.0,5.0,aneurysm,104.0,5.172214564702736,6.969840460343455,1.0,0.0
Tr0748.nii.gz,201.0,250.5,184.5,19.0,18.0,24.0,aneurysm,3759.0,15.88941348068569,28.366080686471307,0.8704442670923118,0.0
Tr0748.nii.gz,212.5,230.5,225.0,12.0,14.0,13.0,aneurysm,1020.0,10.66789504282182,17.08151766534712,0.9794117647058824,0.0
Tr0749.nii.gz,214.0,239.0,45.5,9.0,13.0,14.0,aneurysm,721.0,9.80315243211728,14.20400908678819,0.9930651872399444,0.0
Tr0749.nii.gz,311.5,220.5,55.0,2.0,2.0,1.0,aneurysm,4.0,0.0,2.23606797749979,0.0,0.0
Tr0749.nii.gz,312.5,223.0,55.0,6.0,1.0,1.0,aneurysm,6.0,0.0,7.637626158259733,0.0,0.0
Tr0749.nii.gz,315.5,227.0,55.0,4.0,1.0,1.0,aneurysm,4.0,0.0,5.0,0.25,0.0
Tr0749.nii.gz,311.0,227.0,70.0,21.0,23.0,27.0,aneurysm,5005.0,14.773127001514178,31.874934915943346,0.8973026973026973,0.0
Tr0749.nii.gz,322.0,235.5,76.0,1.0,2.0,1.0,aneurysm,2.0,0.0,2.23606797749979,1.0,0.0
Tr0749.nii.gz,322.0,238.0,76.0,1.0,1.0,1.0,aneurysm,1.0,0.0,0.0,1.0,0.0
Tr0749.nii.gz,324.0,238.0,81.0,1.0,1.0,1.0,aneurysm,1.0,0.0,0.0,1.0,0.0
Tr0749.nii.gz,307.0,227.0,86.0,1.0,1.0,1.0,aneurysm,1.0,0.0,0.0,0.0,0.0
Tr0750.nii.gz,191.5,212.0,162.5,32.0,27.0,28.0,aneurysm,8885.0,22.56109577611727,35.37700886112966,0.1290939786156443,0.0
Tr0751.nii.gz,287.5,233.5,133.5,12.0,6.0,6.0,aneurysm,187.0,5.200717185953172,13.04739879564654,0.8128342245989305,0.0
Tr0751.nii.gz,236.5,231.5,143.5,18.0,12.0,6.0,aneurysm,614.0,6.069557172701037,19.8767108565845,0.995114006514658,0.0
Tr0752.nii.gz,348.5,253.5,187.5,10.0,6.0,6.0,aneurysm,248.0,6.4773913910705465,11.627440906216432,0.5362903225806451,0.0
Tr0753.nii.gz,230.5,233.5,119.0,24.0,14.0,13.0,aneurysm,1800.0,11.111704464974206,26.329618647779757,0.98,0.0038888888888888
Tr0754.nii.gz,249.0,118.0,228.5,9.0,9.0,8.0,aneurysm,437.0,9.165762820798756,10.559180478255865,0.0,0.5194508009153318
Tr0755.nii.gz,252.5,208.0,145.0,18.0,15.0,19.0,aneurysm,2417.0,14.67198402766394,22.06499235582682,0.9048407116259828,0.0
Tr0756.nii.gz,280.5,263.5,124.0,12.0,14.0,11.0,aneurysm,712.0,9.075857249118975,15.635215746437543,0.7191011235955056,0.0
Tr0757.nii.gz,203.0,199.0,162.5,17.0,21.0,8.0,aneurysm,766.0,7.607700402693401,26.75114569435756,0.762402088772846,0.0
Tr0758.nii.gz,306.0,240.0,122.0,13.0,13.0,13.0,aneurysm,890.0,10.724010676338944,15.10665846114818,0.9775280898876404,0.0
Tr0758.nii.gz,369.5,228.5,126.5,18.0,18.0,16.0,aneurysm,2464.0,14.83241073783746,20.65905170631387,0.9801136363636364,0.0
Tr0759.nii.gz,193.5,195.0,199.0,18.0,17.0,15.0,aneurysm,2163.0,15.53089044482712,19.26022612234627,0.841886269070735,0.0
Tr0759.nii.gz,249.0,201.5,209.0,17.0,20.0,17.0,aneurysm,2496.0,14.220083544242907,22.132157619044825,0.7972756410256411,0.0
Tr0760.nii.gz,295.5,249.0,148.5,8.0,7.0,6.0,aneurysm,175.0,6.572427300531697,8.29996299530905,1.0,0.0
Tr0761.nii.gz,246.0,207.0,139.5,17.0,15.0,14.0,aneurysm,1394.0,10.579833580892812,20.029566357776964,0.9275466284074604,0.0229555236728837
Tr0762.nii.gz,262.0,236.5,118.0,13.0,10.0,7.0,aneurysm,456.0,8.032242239957998,12.88104894046798,0.962719298245614,0.0
Tr0762.nii.gz,269.5,246.5,128.0,14.0,8.0,9.0,aneurysm,564.0,8.53518524545644,13.913550819050242,0.8191489361702128,0.0
Tr0763.nii.gz,260.0,203.0,145.0,9.0,9.0,11.0,aneurysm,374.0,6.497529254364465,15.011248699443174,0.9171122994652406,0.0
Tr0764.nii.gz,346.5,251.5,225.5,16.0,12.0,14.0,aneurysm,1695.0,13.761384424730808,16.802531364639005,0.759882005899705,0.0
Tr0765.nii.gz,383.0,272.5,131.0,17.0,18.0,23.0,aneurysm,2716.0,14.483391695911385,25.63946660176793,0.790500736377025,0.0
Tr0766.nii.gz,300.0,238.0,142.0,7.0,5.0,5.0,aneurysm,107.0,4.451831546268405,8.378703004238604,0.9252336448598132,0.0
Tr0767.nii.gz,271.5,237.0,87.5,18.0,25.0,22.0,aneurysm,3483.0,14.756401818371636,24.762211024631227,0.9669824863623312,0.0
Tr0768.nii.gz,204.0,223.0,126.5,23.0,19.0,20.0,aneurysm,3932.0,17.76656600429591,21.99585647560148,0.9498982706002036,0.004323499491353
Tr0769.nii.gz,280.5,325.0,64.5,12.0,9.0,12.0,aneurysm,819.0,10.301281563391468,13.66789194381982,0.945054945054945,0.0
Tr0770.nii.gz,271.5,306.0,177.0,10.0,11.0,11.0,aneurysm,461.0,7.620043714358228,14.377596324297627,0.8872017353579176,0.0
Tr0771.nii.gz,334.5,235.0,130.5,18.0,11.0,12.0,aneurysm,745.0,8.827052413973455,21.076490615235485,0.763758389261745,0.1006711409395973
Tr0771.nii.gz,277.5,256.5,139.5,8.0,10.0,6.0,aneurysm,303.0,5.766488834751304,11.74633494915408,0.6864686468646864,0.0
Tr0772.nii.gz,269.0,238.0,139.5,9.0,7.0,6.0,aneurysm,251.0,6.793119302762905,9.947303271380967,0.9282868525896414,0.0
Tr0773.nii.gz,340.5,252.5,206.0,18.0,14.0,17.0,aneurysm,1820.0,12.671084103629124,19.109121085373424,0.3324175824175824,0.0
Tr0774.nii.gz,236.5,231.0,156.5,18.0,17.0,18.0,aneurysm,1940.0,14.352956386022765,20.3909524398907,0.9494845360824742,0.0092783505154639
Tr0775.nii.gz,278.5,283.5,130.0,62.0,48.0,63.0,aneurysm,60036.0,38.47886778683007,75.6677349606966,0.0203711106669331,0.25
Tr0775.nii.gz,173.5,205.5,148.5,20.0,18.0,18.0,aneurysm,3540.0,16.367432723510866,23.683241430622346,0.9415254237288136,0.0
Tr0775.nii.gz,314.0,221.5,174.5,9.0,8.0,10.0,aneurysm,389.0,8.215807012669615,11.918989162406156,0.9023136246786632,0.0
Tr0775.nii.gz,241.0,284.5,202.5,31.0,28.0,28.0,aneurysm,10827.0,23.686069619704448,31.017590062925493,0.0321418675533388,0.171515655306179
Tr0776.nii.gz,308.0,234.5,146.5,9.0,10.0,6.0,aneurysm,424.0,7.224238627990141,11.817233452028637,0.8349056603773585,0.0
Tr0776.nii.gz,249.0,235.0,145.5,11.0,7.0,4.0,aneurysm,201.0,4.386167433646765,11.485769281653424,0.7661691542288557,0.0
Tr0777.nii.gz,294.0,198.5,95.5,25.0,28.0,20.0,aneurysm,4376.0,16.29632537889517,31.53582615667588,0.893510054844607,0.0
Tr0778.nii.gz,293.0,273.5,63.5,11.0,10.0,8.0,aneurysm,514.0,8.405052055587873,11.91617825784191,0.9571984435797666,0.0
Tr0779.nii.gz,262.5,183.5,89.0,12.0,14.0,9.0,aneurysm,931.0,10.24577127519637,14.302844087180496,0.8882921589688507,0.0118152524167561
Tr0780.nii.gz,247.5,242.0,160.5,14.0,17.0,14.0,aneurysm,1034.0,10.269510711881,20.57260930061199,0.9970986460348162,0.0
Tr0781.nii.gz,247.0,186.0,110.5,11.0,9.0,8.0,aneurysm,540.0,8.892937446018925,11.383621289714048,0.8518518518518519,0.0
Tr0782.nii.gz,314.5,213.0,110.5,14.0,19.0,14.0,aneurysm,1258.0,10.362332948718064,20.63064001357153,0.9125596184419714,0.0103338632750397
Tr0783.nii.gz,259.0,236.5,158.0,33.0,32.0,29.0,aneurysm,13846.0,27.65484557484492,32.0549836088479,0.1923299147768308,0.0002166690741008
Tr0784.nii.gz,277.5,206.0,100.0,14.0,15.0,9.0,aneurysm,1018.0,9.759125533145394,15.193453929127775,0.731827111984283,0.0
Tr0785.nii.gz,331.5,222.0,118.5,18.0,11.0,8.0,aneurysm,635.0,7.541490506983764,20.722069434590157,0.8031496062992126,0.0
Tr0786.nii.gz,269.5,214.5,174.0,12.0,14.0,9.0,aneurysm,858.0,9.691481457979233,16.47665559998782,0.8694638694638694,0.0
Tr0787.nii.gz,356.0,259.0,145.0,15.0,13.0,11.0,aneurysm,926.0,10.45312310110287,16.161273552896194,0.7483801295896328,0.0
Tr0788.nii.gz,204.5,169.5,94.5,22.0,22.0,20.0,aneurysm,3043.0,13.629553268817023,26.948654125259043,0.9112717712783436,0.0003286230693394
Tr0789.nii.gz,321.5,196.0,189.0,10.0,9.0,9.0,aneurysm,418.0,8.443615154433685,11.849376954847653,0.901913875598086,0.0287081339712918
Tr0790.nii.gz,327.0,274.5,196.5,9.0,8.0,10.0,aneurysm,212.0,5.460525883154418,11.969244338684137,0.9622641509433962,0.0
Tr0791.nii.gz,367.5,209.0,155.0,16.0,17.0,15.0,aneurysm,2127.0,13.84169347960483,19.36153696012233,0.768218147625764,0.003761165961448
Tr0791.nii.gz,306.5,212.5,155.5,8.0,8.0,6.0,aneurysm,296.0,6.3433707982527725,10.087020494576574,0.625,0.0
Tr0792.nii.gz,382.5,257.5,148.0,14.0,14.0,9.0,aneurysm,1029.0,10.29010787381518,14.69080482018924,0.8182701652089407,0.0349854227405247
Tr0792.nii.gz,351.5,249.5,183.0,28.0,28.0,23.0,aneurysm,7064.0,18.554625325829715,32.35350482907535,0.6102774631936579,0.0
Tr0793.nii.gz,284.0,259.5,180.0,11.0,14.0,13.0,aneurysm,841.0,9.667233323451736,17.835024049156065,0.2413793103448276,0.1664684898929845
Tr0794.nii.gz,236.5,227.5,25.5,20.0,16.0,18.0,aneurysm,2712.0,12.9262583475867,22.89875375296104,0.7938790560471977,0.0
Tr0795.nii.gz,309.0,220.5,148.0,21.0,28.0,21.0,aneurysm,5978.0,19.30340876663501,28.081887277711868,0.1443626630980261,0.0
Tr0796.nii.gz,365.5,217.5,182.0,10.0,14.0,11.0,aneurysm,1085.0,11.0876118765882,16.222845340075843,0.9502304147465438,0.0
Tr0797.nii.gz,211.5,282.5,13.0,16.0,16.0,15.0,aneurysm,2050.0,14.41440091666004,17.471283809732487,0.8868292682926829,0.0
Tr0798.nii.gz,228.5,181.5,200.0,10.0,10.0,5.0,aneurysm,258.0,5.326520296592606,11.159115337297631,0.9341085271317828,0.0
Tr0799.nii.gz,331.5,198.0,127.0,10.0,15.0,7.0,aneurysm,537.0,7.592389632437367,16.290708633260305,0.9497206703910616,0.0
Tr0800.nii.gz,228.5,179.5,193.0,10.0,14.0,11.0,aneurysm,575.0,8.75714432103912,14.16117781772343,0.9878260869565216,0.0
Tr0801.nii.gz,289.5,208.5,70.0,18.0,16.0,11.0,aneurysm,1319.0,10.54803826585674,19.08201740030851,0.912054586808188,0.0
Tr0802.nii.gz,362.5,239.5,152.5,10.0,10.0,10.0,aneurysm,563.0,8.650476406238006,12.114500008295565,0.8365896980461812,0.0
Tr0803.nii.gz,303.0,213.0,163.5,9.0,7.0,6.0,aneurysm,298.0,7.124297341825251,10.706345991814969,0.4328859060402684,0.5671140939597316
Tr0804.nii.gz,329.5,194.0,180.0,14.0,11.0,11.0,aneurysm,747.0,9.576729442786649,14.878437970506708,0.9009370816599732,0.0
Tr0805.nii.gz,267.0,230.0,192.0,13.0,17.0,15.0,aneurysm,2026.0,13.778945326528229,19.03034088452269,0.0621915103652517,0.0
Tr0806.nii.gz,281.5,196.5,232.5,12.0,12.0,10.0,aneurysm,1038.0,11.00185783759232,13.85459359200543,0.2630057803468208,0.3709055876685934
Tr0807.nii.gz,245.0,204.5,78.5,9.0,6.0,6.0,aneurysm,248.0,6.394157021895449,10.539815634566898,0.4233870967741935,0.4637096774193548
Tr0808.nii.gz,184.5,187.5,142.5,70.0,66.0,66.0,aneurysm,147550.0,59.28767863788007,72.44629691749344,0.0002236529989833,0.0002846492714334
Tr0809.nii.gz,337.0,206.5,131.0,31.0,32.0,29.0,aneurysm,14977.0,28.81596356127869,32.98506935875109,0.3757094211123723,0.0
Tr0810.nii.gz,261.5,266.5,170.0,22.0,20.0,25.0,aneurysm,2986.0,14.305971801447829,28.684463655151763,0.9722036168787676,0.0
Tr0811.nii.gz,322.0,243.0,147.5,13.0,11.0,16.0,aneurysm,915.0,10.331635872626626,18.151034019823072,0.9453551912568308,0.0
Tr0812.nii.gz,204.0,225.0,135.5,7.0,9.0,6.0,aneurysm,293.0,6.718687172236798,10.434299288345771,0.9180887372013652,0.0
Tr0813.nii.gz,210.0,192.0,130.0,13.0,13.0,9.0,aneurysm,979.0,10.356136248138014,15.07164904638943,0.9387129724208376,0.0306435137895812
Tr0814.nii.gz,262.0,185.5,181.0,9.0,14.0,9.0,aneurysm,673.0,8.310999097488875,15.602640601761324,0.9286775631500744,0.0
Tr0815.nii.gz,310.5,276.0,187.5,22.0,21.0,22.0,aneurysm,4064.0,17.456894318996135,25.08119839156241,0.4323326771653543,0.0
Tr0816.nii.gz,316.0,277.0,162.0,19.0,19.0,13.0,aneurysm,2739.0,14.34194490745905,20.71374923848716,0.8744067177802117,0.0
Tr0817.nii.gz,322.0,240.5,183.5,9.0,8.0,4.0,aneurysm,233.0,4.884409909693124,10.681524366415514,0.5364806866952789,0.0
Tr0818.nii.gz,175.5,181.5,77.0,12.0,10.0,11.0,aneurysm,947.0,10.329550744099844,14.374862845436455,0.8025343189017952,0.0591341077085533
Tr0819.nii.gz,239.5,251.0,181.5,24.0,27.0,22.0,aneurysm,4364.0,16.226131162435028,35.002180720577314,0.845096241979835,0.0
Tr0820.nii.gz,285.0,213.5,186.0,21.0,20.0,17.0,aneurysm,3004.0,14.509568253259634,21.957100919949195,0.7413448735019973,0.0
Tr0821.nii.gz,246.0,194.0,158.0,9.0,11.0,7.0,aneurysm,365.0,5.8602492145681735,11.556249749043824,0.8191780821917808,0.0
Tr0822.nii.gz,273.0,204.0,131.5,7.0,11.0,10.0,aneurysm,564.0,8.260234992873105,13.108826545233413,0.8953900709219859,0.0283687943262411
Tr0822.nii.gz,190.0,197.0,174.0,9.0,9.0,9.0,aneurysm,440.0,8.58716967102003,11.07340449476357,0.8795454545454545,0.0
Tr0823.nii.gz,372.0,275.5,157.5,19.0,14.0,14.0,aneurysm,1511.0,10.515545279330146,18.17079305270164,0.915949702183984,0.0258107213765718
Tr0824.nii.gz,272.5,228.5,110.0,8.0,8.0,5.0,aneurysm,203.0,5.575620184587909,8.774812332497495,0.8472906403940886,0.0
Tr0825.nii.gz,225.5,191.5,106.0,10.0,8.0,7.0,aneurysm,314.0,7.099733297408588,10.036653713525546,0.9044585987261148,0.0
Tr0826.nii.gz,262.5,201.0,140.0,12.0,9.0,7.0,aneurysm,414.0,7.145879255824663,11.857758837397366,0.9082125603864736,0.0
Tr0827.nii.gz,292.0,247.5,137.0,23.0,26.0,21.0,aneurysm,3829.0,15.518039654300274,25.30216176420601,0.7821885609819796,0.0
Tr0828.nii.gz,310.0,194.0,149.0,17.0,15.0,13.0,aneurysm,1996.0,13.162453491830547,19.17394230652344,0.8707414829659319,0.0
Tr0828.nii.gz,258.0,211.0,154.0,21.0,21.0,15.0,aneurysm,3411.0,15.76104141829079,21.98888265059429,0.8970976253298153,0.0
Tr0829.nii.gz,224.0,210.0,138.5,19.0,19.0,16.0,aneurysm,2307.0,13.82562848748458,21.92412485163728,0.8846987429562202,0.0
Tr0830.nii.gz,338.5,268.5,174.5,10.0,8.0,10.0,aneurysm,399.0,7.7114291863810385,12.39739316857864,1.0,0.0
Tr0831.nii.gz,176.5,266.5,120.0,30.0,30.0,23.0,aneurysm,8536.0,19.56370703065382,33.62368203286443,0.8200562324273665,0.0431115276476101
Tr0832.nii.gz,187.5,229.0,200.5,10.0,7.0,6.0,aneurysm,302.0,6.498324629255404,11.71815954291683,0.9403973509933776,0.0
Tr0833.nii.gz,366.0,243.0,151.5,15.0,13.0,8.0,aneurysm,758.0,8.592193341041229,14.221054655832718,0.8575197889182058,0.0
Tr0834.nii.gz,225.0,194.5,180.5,7.0,10.0,6.0,aneurysm,255.0,6.754566546237915,9.51323203611908,0.2941176470588235,0.6
Tr0835.nii.gz,308.0,252.5,185.0,11.0,14.0,15.0,aneurysm,967.0,10.471564006341309,17.033999583952927,0.7973112719751809,0.0
Tr0836.nii.gz,308.5,256.5,160.5,12.0,10.0,6.0,aneurysm,464.0,6.70667806896717,12.702932009658394,0.9655172413793104,0.0
Tr0836.nii.gz,418.5,235.0,181.5,10.0,9.0,6.0,aneurysm,310.0,6.5362370296688255,10.975089584163044,0.7290322580645161,0.0
Tr0836.nii.gz,262.0,239.0,188.0,9.0,13.0,7.0,aneurysm,569.0,7.340932606596459,14.321197324390228,0.9103690685413004,0.0
Tr0837.nii.gz,248.0,241.0,136.5,15.0,17.0,12.0,aneurysm,1806.0,13.083413479812696,17.37794518072937,0.7513842746400886,0.0669988925802879
Tr0837.nii.gz,238.5,240.5,134.0,2.0,2.0,1.0,aneurysm,4.0,0.0,2.23606797749979,0.0,0.0
Tr0837.nii.gz,238.5,242.0,136.5,2.0,5.0,2.0,aneurysm,18.0,2.175757265477011,5.896800247696218,0.0,0.0
Tr0837.nii.gz,333.5,222.0,145.0,16.0,17.0,11.0,aneurysm,1732.0,12.196672259173935,18.87361725031665,0.9128175519630484,0.0
Tr0838.nii.gz,254.0,188.0,168.5,9.0,9.0,8.0,aneurysm,415.0,7.7286980361113375,11.204159298985395,0.5469879518072289,0.0
Tr0838.nii.gz,235.5,197.0,187.5,22.0,21.0,20.0,aneurysm,4297.0,17.287934946803492,24.941794142603584,0.9620665580637654,0.0
Tr0839.nii.gz,382.5,416.0,65.5,20.0,15.0,20.0,aneurysm,2609.0,13.56784491539203,24.676910991870145,0.0,0.0
Tr0839.nii.gz,384.0,413.0,97.5,21.0,21.0,22.0,aneurysm,4263.0,18.16961284762384,24.56239892368891,0.0,0.0
Tr0840.nii.gz,278.0,224.0,155.5,13.0,21.0,10.0,aneurysm,950.0,9.78563363090827,20.66903993199878,0.988421052631579,0.0
Tr0841.nii.gz,263.0,241.0,125.0,9.0,7.0,5.0,aneurysm,220.0,5.437877441367453,10.123594691913397,0.8863636363636364,0.0
Tr0842.nii.gz,299.0,261.0,131.0,9.0,7.0,7.0,aneurysm,211.0,5.984179707719955,9.105733400560736,0.8625592417061612,0.0
Tr0842.nii.gz,245.0,247.0,141.5,11.0,9.0,6.0,aneurysm,319.0,6.732068254513441,10.474114926260103,0.8025078369905956,0.0
Tr0843.nii.gz,266.5,194.5,209.0,10.0,10.0,7.0,aneurysm,501.0,7.7242231161453,11.650726405103969,0.9800399201596808,0.0
Tr0843.nii.gz,332.5,203.5,210.0,10.0,10.0,7.0,aneurysm,416.0,7.057897609699871,11.406747873083534,0.6923076923076923,0.0
Tr0843.nii.gz,238.5,169.5,219.0,8.0,8.0,7.0,aneurysm,302.0,7.722612644859712,9.24638420808148,0.8112582781456954,0.0
Tr0844.nii.gz,264.0,152.5,209.5,21.0,22.0,20.0,aneurysm,3738.0,16.33961384966112,24.02881626226084,0.6701444622792937,0.0
Tr0845.nii.gz,347.0,274.5,137.5,9.0,10.0,8.0,aneurysm,386.0,7.4906445583332575,10.642714191553228,0.8393782383419689,0.0
Tr0846.nii.gz,225.0,324.0,133.5,25.0,25.0,22.0,aneurysm,7825.0,22.922861093477803,27.971003931129296,0.0010223642172523,0.6109904153354633
Tr0847.nii.gz,303.0,250.0,190.0,11.0,13.0,13.0,aneurysm,739.0,9.776430491703485,15.422118043205607,0.7144790257104194,0.0
Tr0848.nii.gz,234.0,208.0,160.0,9.0,9.0,5.0,aneurysm,253.0,5.037957675704222,10.892698207908165,0.857707509881423,0.0
Tr0849.nii.gz,322.5,235.5,107.5,8.0,10.0,10.0,aneurysm,545.0,9.071375305512548,12.396343997549968,0.7577981651376147,0.1247706422018348
Tr0850.nii.gz,251.0,207.0,168.5,15.0,15.0,14.0,aneurysm,1444.0,12.965686018026918,16.548986792524374,0.9750692520775625,0.0
Tr0851.nii.gz,281.0,234.5,157.5,7.0,8.0,8.0,aneurysm,291.0,6.954948756195904,10.381989267464402,0.6048109965635738,0.0
Tr0852.nii.gz,270.0,222.5,94.5,7.0,8.0,10.0,aneurysm,455.0,8.362359926376016,11.62079331606651,0.3692307692307692,0.6307692307692307
Tr0853.nii.gz,288.0,230.0,140.0,11.0,9.0,5.0,aneurysm,242.0,5.182723652125671,12.049805630648258,0.5619834710743802,0.0
Tr0853.nii.gz,296.0,221.5,143.5,5.0,6.0,4.0,aneurysm,96.0,4.525309831640369,7.01768255499521,0.5416666666666666,0.0
Tr0854.nii.gz,303.0,197.0,183.5,19.0,17.0,24.0,aneurysm,3455.0,15.132002668273223,24.80264262431207,0.8486251808972504,0.0642547033285094
Tr0855.nii.gz,328.0,254.0,164.0,11.0,11.0,5.0,aneurysm,303.0,5.38413177662443,12.078085965556138,0.9867986798679867,0.0033003300330033
Tr0856.nii.gz,270.5,261.0,180.5,8.0,11.0,4.0,aneurysm,239.0,4.712368394794101,11.988882520491863,1.0,0.0
Tr0857.nii.gz,222.0,192.0,199.0,31.0,29.0,17.0,aneurysm,7419.0,17.9140879635653,32.92170130637586,0.0686076290605202,0.0
Tr0858.nii.gz,421.0,344.0,195.0,11.0,17.0,9.0,aneurysm,919.0,9.243085929208137,17.069916634061897,0.397170837867247,0.0
Tr0859.nii.gz,290.5,203.5,127.5,14.0,14.0,10.0,aneurysm,1003.0,10.511943839772194,15.48124513805938,0.9730807577268196,0.0
Tr0860.nii.gz,218.5,224.5,200.0,24.0,32.0,29.0,aneurysm,7177.0,21.17926062873551,28.700037236023903,0.9609864846035948,0.0
Tr0861.nii.gz,165.0,202.5,96.0,7.0,8.0,7.0,aneurysm,218.0,6.96533299166608,8.7734635497255,0.5504587155963303,0.0
Tr0862.nii.gz,287.0,235.0,160.5,11.0,11.0,12.0,aneurysm,567.0,7.954886621505225,16.580838732243784,0.671957671957672,0.0
Tr0863.nii.gz,252.0,179.0,132.0,11.0,13.0,5.0,aneurysm,291.0,5.020153363242284,15.045886849126372,0.8247422680412371,0.1615120274914089
Tr0864.nii.gz,202.5,227.5,107.0,18.0,24.0,17.0,aneurysm,3214.0,15.5766916242993,24.99224593799534,0.8528313627878034,0.0208462974486621
Tr0865.nii.gz,341.0,187.5,131.0,11.0,12.0,9.0,aneurysm,697.0,9.23810617134409,12.935424053649742,0.8220946915351507,0.0
Tr0866.nii.gz,296.5,193.5,141.5,18.0,18.0,18.0,aneurysm,1784.0,11.280712590782766,20.846951130935945,0.648542600896861,0.0
Tr0867.nii.gz,193.0,167.0,131.0,19.0,17.0,11.0,aneurysm,1752.0,11.060514940700047,22.89170305505993,0.8984018264840182,0.0
Tr0868.nii.gz,343.5,277.0,225.5,14.0,9.0,8.0,aneurysm,490.0,6.876553266090396,16.043433793980757,0.610204081632653,0.0
Tr0869.nii.gz,221.5,199.0,128.5,18.0,25.0,16.0,aneurysm,3525.0,16.256642054754494,23.942006983047477,0.4516312056737588,0.0
Tr0870.nii.gz,312.0,285.5,99.0,25.0,24.0,17.0,aneurysm,2550.0,13.1406011678865,28.249121221836905,0.9180392156862746,0.0
Tr0871.nii.gz,262.5,210.0,119.0,8.0,9.0,7.0,aneurysm,364.0,7.939457391195812,10.194234173674936,0.6648351648351648,0.0
Tr0872.nii.gz,307.5,245.0,147.5,8.0,9.0,10.0,aneurysm,526.0,8.17483520760615,12.047142729546191,0.5475285171102662,0.0
Tr0873.nii.gz,342.0,210.0,145.0,9.0,11.0,7.0,aneurysm,414.0,7.832018604384634,10.95182364701926,0.7874396135265701,0.0
Tr0874.nii.gz,258.5,226.5,157.0,10.0,12.0,11.0,aneurysm,550.0,8.292016591603499,13.307216940692864,0.8145454545454546,0.0
Tr0875.nii.gz,241.5,211.5,114.0,8.0,12.0,7.0,aneurysm,261.0,5.503149499523698,13.605428695455412,0.0114942528735632,0.0
Tr0875.nii.gz,295.5,207.5,120.5,14.0,20.0,16.0,aneurysm,1980.0,12.80579495132264,22.57856597270535,0.8777777777777778,0.0636363636363636
Tr0875.nii.gz,232.5,204.5,120.0,12.0,10.0,9.0,aneurysm,562.0,8.648160834330683,14.785600502679468,0.9857651245551602,0.0
Tr0875.nii.gz,335.5,175.5,141.0,10.0,10.0,9.0,aneurysm,555.0,9.20305408390148,11.618018295088314,0.945945945945946,0.0
Tr0875.nii.gz,300.5,195.0,144.0,14.0,15.0,9.0,aneurysm,1064.0,9.961363311238646,16.292536547542728,0.7349624060150376,0.0
Tr0876.nii.gz,295.5,339.0,81.5,12.0,15.0,12.0,aneurysm,970.0,10.857024387249169,14.541919998781854,0.8412371134020619,0.0
Tr0877.nii.gz,275.5,224.0,120.0,16.0,11.0,13.0,aneurysm,1050.0,10.699707212161243,18.308009638296987,0.780952380952381,0.0
Tr0878.nii.gz,302.0,260.0,121.5,13.0,11.0,6.0,aneurysm,538.0,6.593650253724643,14.726523720454786,0.895910780669145,0.0
Tr0879.nii.gz,238.0,229.5,162.5,29.0,32.0,26.0,aneurysm,10063.0,21.561776332645017,37.36032218392368,0.7792904700387558,0.008844281029514
Tr0880.nii.gz,330.0,255.0,199.5,13.0,9.0,10.0,aneurysm,420.0,8.071936682861514,13.251439712414962,0.9476190476190476,0.0
Tr0881.nii.gz,182.5,220.5,72.0,12.0,16.0,15.0,aneurysm,1445.0,12.438380780751965,17.537715991064754,0.9252595155709342,0.0
Tr0882.nii.gz,304.5,249.0,213.0,10.0,15.0,9.0,aneurysm,838.0,9.696253261423946,16.1999005915933,0.8591885441527446,0.0
Tr0883.nii.gz,298.5,204.0,113.5,8.0,7.0,8.0,aneurysm,282.0,6.970510741727,9.43178623185914,0.6382978723404256,0.2446808510638297
